remark,,n. 评论，注释；v. 评论；谈及
remarkable,,adj. 显著的，值得注意的
remarkably,,adv. 显著地，引人注目地
remedy,,n. 药物；vt. 治疗；补救
remind,,vt. 提醒，使记得
reminder,,n. 提醒者
remnant,,n. 残余，遗迹
romote,,adj. 遥远的，偏僻的
renaissance,,n. 复活；文艺复兴
render,,vt. 给予，提供
rendering,,n. 表现，描写
surrender,,v. 交出，放弃；投降
rendition,,n. 表演，演唱
renew,,vt. 使更新，使恢复；重新开始
renewal,,n. 更新；复兴
renewable,,adj. 可更新的，可恢复的
renounce,,vt. 声明放弃；宣布断绝关系
renunciation,,n. 放弃；宣布终止
renovate,,vt. 革新；修理，修复
renovation,,n. 修复，整修；n. 革新；修理，修复
rent,,n. 租金，租费；v. 租，出租；adj. (来自rend的过去分词)分裂的，有矛盾的
rentable,,adj. 可出租的
rental,,n. 租金额；租赁，出租
reorient,,v. 重新确定方向；再教育
repel,,vt. 击退，驱逐
repertoire,,n. （剧团等）常备剧目，保留剧目
repertory,,n. 全部剧目；储备，库存；仓库
repetition,,n. 重复
replace,,vt. 代替，取代
replenish,,vt. 补充，把…再备足
replica,,n. 复制品
replicate,,vi. 复制
represent,,vt. 代表；描绘，表现
representation,,n. 表示，表现
representative,,n. 代表；adj. 典型的，有代表的
repress,,vt. 抑制，镇压
reproductive,,adj. 生殖的
reproduce,,v. 繁殖，再生；复制
reproduction,,n. 复制品；繁殖
reptile,,n. 爬行动物
repulse,,vt. 击退；vt. 拒绝，排斥；憎恶
repute,,n. 名声
reputed,,adj. 名誉好的，被称为…的，有…名气的
disrepute,,n. 坏名声，不光彩
rescue,,vt. 援救，救援
resemble,,vt. 像，类似
resemblance,,n. 相似，酷肖
resent,,vt. 愤怒，怨恨
resentful,,adj. 忿恨的，怨恨的
reserve,,vt. 储备；保留，预定
be reserved to,,（词组）留作…只用
preserve,,vt. 保护，保存
reservoir,,n. 水库，蓄水池
reside,,vi. 居住
resident,,n. 居民
residential,,adj. 住宅的，与居住有关的
residence,,n. 居住，住处
residue,,n. 剩余，残余，渣滓
residual,,adj. 剩余的，残留的
resist,,vt. 抵抗；vt. 不受…影响，抗，耐
resistant,,adj. 抵抗的，有抵抗力的
resistance,,n. 反抗，抵抗；抵抗力，阻力
irresistible,,adj. 不可抵抗的，不能压制的
resolute,,adj. 坚决的，毅然的
resolve,,vt. 解决
resolution,,n. 坚定；决定，解决；分辨率，解析度
resonance,,n. 回声，反响
resort,,n. 旅游胜地；n./v. 凭借，求助于
resource,,n. 资源，财力；办法，智谋
respect,,n./v. 尊敬，敬重；n. 方面
aspect,,n. （问题等）方面；样子，外表
disrespect,,n. 失礼，无礼
respective,,adj. 分别的，各自的
respectively,,adv. 分别地，各个地
respiration,,n. 呼吸
respiratory,,adj. 呼吸的
respond,,vi. 回答，反应
correspond,,vi. 符合，协调；通信
correspondence,,n. 通信，信件；n. 相应，对应
corresponding,,adj. 相应的
responsible,,adj. 有责任的；adj. 负责的；可依赖的
responsibility,,n. 责任，职责
irresponsible,,adj. 不负责任的，不可靠的
responsive,,adj. 响应的，做出相应的
restore,,vt. 使恢复；整修，修复
restoration,,n. 恢复；翻新
restraint,,n. 抑制，克制
restrain,,vt. 克制，抑制
unrestrained,,adj. 无限制的
restrict,,vt. 限制，约束
restriction,,n. 限制，约束
restrictive,,adj. 限制性的
unrestricted,,adj. 无限制的，自由的
retail,,adj. 零售的
retailer,,n. 零售商
tailor,,n. 裁缝师
retain,,vt. 保持，保留
retentive,,vt. 保留的，有记忆的
retire,,vi. 退休，引退
retirement,,n. 退休
retool,,vt. 将机械重新整备，重组
retract,,vt. 缩回，撤回；vt. 收回，取消
retreat,,n. 消退，退却；n. 隐退处；vi. 撤退，退却
retrieve,,v. 重新找回，取回；找回猎物
retriever,,n. 能把猎物找回来的猎狗的一种
retrospect,,n. 反顾，回顾
retrospective,,adj. 回顾的，怀旧的
reveal,,vt. 展现；揭露
revere,,vt. 尊崇，尊敬
revered,,adj. 可敬的，尊敬的
reverently,,adv. 虔诚地
irreverent,,adj. 不尊敬的
irreverence,,n. 不尊敬
reverse,,vt. 颠倒，翻转；n. 背面；adj. 相反的，倒转的
reversible,,adj. 可逆的，可翻转的
irreversible,,adj. 不能撤回的，不能取消的
revise,,vt. 修改，修订
revision,,n. 修订，校订
revitalization,,n. 新生，复兴
revive,,vt. 使复活；使振奋
revival,,n. 复兴，复活
revolt,,n./v. 反抗，起义，反叛
revolutionize,,vt. 大事改革；在…方面发动革命
revolution,,n. 革命
revolutionary,,adj. 革命的
rhetoric,,n. 修辞；修辞学
rhythm,,n. 节奏，韵律
rhythmic,,adj. 有节奏的，有韵律的
rhythmical,,adj. 有韵律的，有节奏的
ridge,,n. 脊，山脊
ridiculous,,adj. 荒唐的，可笑的
ridicule,,v. 嘲笑
rifle,,n. 来复枪，步枪
rift,,n. 裂缝；断裂，长峡谷
drift,,n. 冲洗，漂流物   v.  （使）漂流
driftwood,,n. 流木，浮木
snowdrift,,n. 随风飘飞的雪
rigid,,adj. 坚硬的，不易弯曲的；adj. 严格的
frigid,,adj. 寒冷的；冷淡的
rigidity,,n. 僵化，死板；n. 刚性，硬度
rigorous,,adj. 严格的
rigor,,n. 严酷；严格，严厉
rinse,,v. 用清水冲洗；漱
riot,,n. 暴动，骚乱
rip,,vt. 撕，撕裂
drip,,n. 水滴；  v. （使）滴下
dripstone,,n. 滴水石；滤石
ripe,,adj. 熟的；成熟的
ripen,,v. （使）成熟
risky,,adj. 危险的，冒险的
frisky,,adj. 活泼的，欢闹的
briskness,,n. 敏捷，活泼
rite,,n. 仪式
ritual,,n. 典礼，宗教仪式；例行公事，常规；adj. 典礼的，宗教仪式的
rival,,vt. 比得上，与…相匹敌；adj. 竞争的；n. 竞争者；匹敌者
rivalry,,n. 竞争；敌对状态
roam,,vi. 漫游，漫步
roar,,n. 吼，轰鸣
roast,,vt. 烤，烘
robust,,adj. 强壮的，健壮的
rod,,n. 杆；枝
role,,n. 角色，任务
roll,,v. 滚动；n. （一）卷，卷形物
roost,,n. 栖息处，鸟巢；v. 栖息
rooster,,n. 公鸡
rotate,,v. 轮流；v. （使）旋转
rotation,,n. 旋转
rote,,n. 死记硬背，生搬硬套
rough,,adj. 粗糙的；不平的
roughly,,adv. 概略地；大致地
routine,,n. 常规，惯例；adj. 常规的，日常的
routinely,,adv. 例行公事地
rubbery,,adj. 橡胶似的，有弹性的
rubble,,n. （一堆）碎石，瓦砾
pebble,,n. 小圆石，小鹅卵石
rudimentary,,adj. 基本的；初步的，发展未完全的
rugged,,adj. 高低不平的；崎岖的
ruin,,v. 破坏，毁灭
ruins,,n. 废墟，遗迹
rumble,,v. 发出低沉的隆隆声；n. 隆隆声，辘辘行驶声
rupture,,n./v. 断裂，断绝
rural,,adj. 农村的，乡下的，田园的
urban,,adj. 都市的
rust,,n. 锈，生锈；n. （植物）患锈病
rustic,,adj. 乡村的，乡下风格的
rustproof,,adj. 不锈的
sac,,n. （生物）囊，液囊
sack,,n. 袋，麻袋
knapsack,,n. (士兵或徒步旅行者用的帆布或皮制的)背包
sacred,,adj. 宗教的；祭祀的；adj. 神圣的，不可冒犯的
saddle,,n. 鞍子，马鞍
saga,,n. 英雄传奇
sake,,n. 缘故；原因
salient,,adj. 显著的，突出的
saline,,adj. 含盐的，咸的
saliva,,n. 口水，唾液
salinity,,n. 盐分，盐度
saltiness,,n. 盐度
desalination,,n. 脱盐作用
sample,,n. 范例，样品
sanctimonious,,adj. 假装神圣的，伪装虔诚的
sanction,,n. 制裁；n. 批准，认可
sanctuary,,n. 避难所；动物保护区；n. 圣所，圣殿
infirmary,,n. 医院，医务室<美>养老院，救济院
sandy,,adj. 沙的，多沙的
sanitation,,n. （公共、环境）卫生，卫生设施
sanitary,,adj. （有关）卫生的
sap,,n. 树液，汁液；v. 使衰竭
sapphire,,n. 蓝宝石
sarcastic,,adj. 讽刺的，挖苦的
satire,,n. 讽刺；讽刺文学
satiric,,adj. 讽刺的，挖苦的
satirist,,n. 讽刺作家
satisfactory,,adj. 令人满意的，符合要求的
unsatisfactory,,adj. 令人不满意的
saturate,,vt. 浸透，使湿透
saturated,,adj. 渗透的，饱和的
saucer,,n. 茶碟，垫盘
save,,vt. 拯救；保留；prep. 除…之外
savings,,n. 储蓄，存款
lifesaver,,n. 救生者，水难救生员
scale,,vt. 攀登；n. 等级，刻度；规模；n. 鱼鳞，鳞片
scaled,,adj. 有鳞状斑点的，有鳞的
upscale,,adj. 高消费阶层的
scan,,vt. 扫描；细看，审视
scapegoat,,n. 替罪羊，代人受过的人
scarce,,adj. 缺乏的，稀有的，罕见的
scarcely,,adv. 几乎不，简直没有
scare,,vt. 惊吓，使受惊
scarlet,,adj. 猩红的，鲜红的
scatter,,vt. 使分散，扩散
scavenger,,n. 清道夫，食腐动物
scene,,n. 地点，现场；景色
scenery,,n. 风景，景色
scenic,,adj. 风景如画的
scent,,n. 气味；香味
ascent,,n. 上升，攀登
descent,,n. 降下，降落；世系，血统
quiescent,,adj. 静止的
incandescent,,adj. 遇热发光的，白炽的
fluorescent,,adj. 荧光的，莹光的
adolescent,,n. 青少年
schedule,,n. 时间表；计划表；vt. 预定，安排
reschedule,,v. 重新计划，重订...的时间表
scheme,,n. 方案；n. 阴谋
scholar,,n. 学者
scholarship,,n. 奖学金
scholarly,,adj. 学者气质的，学术的
scissors,,n. 剪刀
scope,,n. 范围，界限
microscope,,n. 显微镜
telescope,,n. 望远镜
score,,n. 分数，得分；刻痕，划痕；n. 乐谱；v. 记分
scotch,,v. 镇压，粉碎
Scotch,,adj. 苏格兰的
scour,,vt. 冲刷，擦掉
scout,,n. 侦察；侦察员；vt. 侦察
scramble,,vt. 搅乱，使混杂；v. 攀爬
amble,,vi. 缓行，漫步
scrap,,n. 废料，残余物；vt. 废弃，扔弃
scrape,,n. 刮，擦；擦痕；vi. 刮掉，擦掉；vt. 刮，擦，擦伤
scraping,,n. 刮削下的碎屑
scratch,,vt. 搔，抓，擦；n. 划痕
screen,,n. 屏幕；vt. 甄别，审察；掩盖
screw,,n. 螺旋，螺钉；v. 旋紧，拧紧
screwdriver,,n. 螺丝刀
scruple,,n. 踌躇；顾忌
scrupulously,,adv. 小心翼翼地
unscrupulously,,adv. 肆无忌惮地，无道德的
scuba,,n. 水中呼吸器
sculpture,,n. 雕塑；雕刻品
sculpt,,vt. 雕刻，造型
sculptor,,n. 雕刻家
sculptural,,adj. 雕刻的，雕刻般的
sea cucumber,,（词组）海参
cucumber,,n. 黄瓜
seam,,n. 接缝，缝合线
seamen,,n. 海员
seabed,,n. 海底，海床
seamount,,n. 海底山
seaport,,n. 海港，港口
seashore,,n. 海岸，海滨
seaweed,,n. 海草，海藻
seasoning,,n. 调味品，调料
seasonal,,adj. 季节的，季节性的
unseasonably,,adv. 不合时令地，不合时宜地
seclusion,,n. 独处，隐居
seclude,,vt. 使隔离，使孤立
secondary,,adj. 中级的；adj. 次要的，伴随的
secrete,,vt. 分泌；隐匿，使隐秘
secretin,,n. 分泌素
oversecretion,,n. 分泌过多
secret,,n. 秘密
sect,,n. 宗派，教派
sector,,n. 扇形面；地区
section,,n. 部分，节
sectional,,adj. 部分的，部门的
subsection,,n. 分部，分段
intersected,,adj. 分割的
intersection,,n. 十字路口，交叉点
secular,,adj. 世俗的，尘世的
secure,,vt. 使安全，保卫；vt. 获得；adj. 安全的；确定无疑的
securely,,adv. 安心地，安全地
security,,n. 安全
sedentary,,adj. （人或动物）土生的，不迁徙的；adj. （工作）坐着做的（不需运动）
sediment,,n. 沉积物，沉淀物
sedimentary,,adj. 沉积的，沉淀性的
seduce,,vt. 勾引，诱惑
seedling,,n. 秧苗，树苗
seemingly,,adv. 表面上，似乎
segment,,n. 部分；片断
segregate,,vt. 分离，隔离
seismic,,adj. 地震的；由地震引起的
seismology,,n. 地震学
seismograph,,n. 地震仪
selection,,n. 选择，挑选；选集，精选品
self-sufficient,,adj. 自给自足的
semimolten,,adj. 半熔化的
semester,,n. 学期
senator,,n. 参议员
sensational,,adj. 极好的，绝妙的；引起轰动的
sensation,,n. 感觉，知觉
sensible,,adj. 明智的，合理的；adj. 可感觉到的，明显的
sensibility,,n. 敏感性，感性
sensitive,,adj. 灵敏的；adj. 敏感的，易受影响的
sensitivity,,n. 敏感
hypersensitive,,adj. 非常敏感的
photosensitive,,adj. [物] 感光性的
sensory,,adj. 感觉的，感官的
sentimental,,adj. 感伤性的，感情脆弱的
sentimentalize,,v. 伤感
sentimentalism,,n. 感情主意，感情用事
sequence,,n. 序列；顺序
consequence,,n. 结果
serene,,adj. 平静的，安详的
serious,,adj. 严肃的，认真的；adj. 严重的
seriously,,adv. 认真地；庄重地
serrated,,adj. 锯齿状的
setting,,n. 背景，环境；装置
set aside for,,（词组）专门留出时间做…
sewerage,,n. 排水系统
sewer,,n. 下水道；裁缝师
shade,,n. 阴，阴凉处；阴影；n. 遮光物，帘
lampshade,,n. 灯罩
shaft,,n. 杆状物，轴
shallow,,adj. 浅的
sharpen,,vt. 消尖；使敏锐，使敏捷
sharply,,adv. 突然地，猛烈地
shatter,,v. 使粉碎，破碎
shear,,v. 剪，修剪，剪切；n. shears  剪刀
sheath,,n. 鞘，外壳
shed,,vt. 脱落，蜕；vt. 流出；发散；n. 棚，小屋
sheer,,adj. 陡峭的；adj. 纯粹的，绝对的
shell,,n. 壳；vt. 去壳，脱落
eggshell,,n. 蛋壳
shellfish,,n. 贝，有壳的水生动物
shelter,,n. 掩蔽处；庇护所；vt. 掩蔽
sheltered,,adj. 遮蔽的
shepherd,,n. 牧羊人；牧羊犬
shield,,v. 庇护，保护；n. 盾；保护物
shift,,v. 移动，改变位置或方向；n. 轮班；n. 转移；改变
shifting,,adj. 变动的；运动的
shine,,vi. 照耀，发光
shining,,adj. 发亮的，华丽的
shiny,,adj. 有光泽的，发光的
sunshine,,n. 阳光
shingle,,n.  <美口>小招牌(尤指医生或律师挂的营业招牌)
shipment,,n. 装运；装载的货物
shipwright,,n. 造船工人
wright,,n. 建造者，制造者
playwright,,n. 剧作家
shock,,n. 震动，震惊；vt. 震惊，激怒
shocking,,adj. 骇人听闻的
shocked,,adj. 震惊的，震撼的
shortcut,,n. 捷径
short-range,,adj. 近程的
shot,,n. 照相，照片；n. 开枪，射击
shrink,,vi. 收缩，缩小
shrinkage,,n. 收缩
shrivel,,v. （使）枯萎
shrub,,n. 灌木；灌木丛
shuffle,,vt. 洗牌
shuffle the deck,,（词组）洗牌
shutter,,n. (pl)百叶窗
shuttle,,n. 梭子；往返汽车；v. 穿梭往返
shy,,adj. 害羞的；胆小的
shyness,,n. 羞怯，胆怯
flashy,,adj. 浮华的
marshy,,adj. 沼泽般的，湿软的
sick,,adj. 不舒服的，有病的；恶心的
homesick,,adj. 思家的，思乡病的
airsickness,,n. 晕机
sickness,,n. 疾病；呕吐
sidestep,,v. 横跨一步躲闪；回避(困难)
sideways,,adv. 向一旁，向侧面地
significant,,adj. 有意义的；重要的，重大的
significance,,n. 意义，含义；重要性
insignificant,,adj. 无关紧要的，可忽略的，无意义的
signify,,vt. 表示，意味
silica,,n. 硅石，硅土
silicate,,n. [化]硅酸盐
silly,,adj. 愚蠢的；糊涂的；傻的
silt,,n. 淤泥
silversmith,,n. 银器匠
blacksmith,,n. 铁匠
simplicity,,n. 简单；朴素
simulate,,vt. 模拟，模仿
simultaneous,,adj. 同时的，同时发生的
sinuous,,adj. 蜿蜒的，迂回的
skeleton,,n. 骨架；纲要
skeptical,,adj. 怀疑的；多疑的
skepticism,,n. 怀疑
sketch,,n. 草图；素描；vt. 打草稿；素描
skimp,,v. 节省，节俭；吝啬
skip,,v. 跳；v. 逃过；遗漏
skip class,,（词组）旷课
skull,,n. 头骨
skyrocket,,vi. 猛涨，突增
skyscraper,,n. 摩天大楼
slab,,n. （四边形的厚物质）板，片
slander,,n./v. 诽谤
slash,,vt. 大量消减
slender,,adj. 苗条的；纤细的
slice,,n. 薄片；部分，份；vt. 切成薄片，切下
slide,,v. （使）滑动，（使）滑行；n. 幻灯片；滑，滑动
landslide,,n. [地]山崩
slight,,adj. 轻微的；微小的，微不足道的
slightly,,adv. 些微地
slime,,n. 黏土；黏液
slimy,,adj. 黏糊糊的；（分泌）黏液的
slip,,n. 片，纸片；n. 滑倒；事故；v. 滑动；滑倒
slip one's mind,,（词组）忘记
slipper,,n. 拖鞋
slippery,,adj. （物体表面）滑的，光滑的
slope,,n. 斜坡，斜面
sloping,,adj. 倾斜的，有坡度的
sloth,,n. 树懒；怠惰，懒惰
slothful,,adj. 迟钝的，懒惰的
slow breeding,,（词组）养育起来很慢的
sluggish,,adj. 行动迟缓的；不活泼的
slum,,n. 贫民窟
slumber,,n. 睡眠
smart,,adj. 巧妙的，聪明的
smelting,,n. 冶炼
smog,,n. 烟雾
smoothly,,adv. 平稳地；顺利地
smother,,vt. 使窒息；vt. 熄灭；覆盖
smuggle,,vt. 走私
snap,,v. 突然折断；v. 突然抓住或握住
snippet,,adj. 小片，片段；摘录
snowflake,,n. 雪花
flake,,n. 薄片   vt. 使成薄片
snug,,adj. 温暖舒适的
sociable,,adj. 好交际的，友善的
social distinction,,（词组）具有明显的社会身分或地位
solar,,adj. 太阳的
solar cell,,（词组）太阳能电池
solder,,vt. 焊接，焊在一起
soldier,,n. 军人，士兵
sole,,adj. 单独的，惟一的；n. 鞋底
solely,,adv. 独自地，单独地
solemn,,adj. 严肃的；庄严的，隆重的
solicit,,vt. 恳求，乞求
solicitor,,n. 律师，法律顾问
solidarity,,n. 团结，团结一致
solidify,,vt. 使凝结，使团结，使巩固
solitary,,adj. 孤独的；独居的
solitude,,n. 孤独；独处
solo,,n. 独奏曲；adj. 单独的
soloist,,n. 独奏者，独唱者
soluble,,adj. 可溶的，可溶解的
solution,,n. 解答，解决；n. 溶液
resolution,,n. 分辨率
somewhat,,adv. 稍微，有点
soothe,,vt. 使（某人情绪）平静，安慰；使（痛苦，疼痛）缓和或减轻
sophisticated,,adj. (事物)复杂的；(人)久经事故的
unsophisticated,,adj. 不懂世故的，单纯的
sophistication,,n. 老练；精致复杂
sort,,n./v. 种类，分类
soundproof,,vt. 使隔音；adj. 隔音的
sour,,adj. 酸的
souvenir,,n. 纪念品
sovereignty,,n. 主权，统治权
sovereign,,n. 君主；统治；adj. 独立自主的
sow,,vt. 播种
soybean,,n. 大豆
bean,,n. 豆子
soy,,n. 大豆
spaceship,,n. 宇宙飞船
spacecraft,,n. 宇宙飞船
space shuttle,,n. 航天飞机
spacious,,adj. 广大的，宽敞的
span,,n. 跨度；一段时间；vt. 跨越
spangle,,v. （使）闪烁
spanking,,adj. 强烈的，疾行的
wingspan,,n. [空]翼展
spare,,adj. 多余的，备用的；vt. 节约，节省；n. 剩余，备用品
sparingly,,adv. 节俭地，保守地
sparrow,,n. 麻雀
spark,,n. 火花，火星；vt. 发动，激起
sparse,,adj. 稀少的；稀疏的
sparsely,,adv. 稀疏地，稀少地
spawn,,v. 产卵，大量生育；v. 造成，酿成
specialized,,adj. 专业的，专门的
species,,n. 类群，种类
subspecies,,n. [生]亚种
specify,,vt. 明确说明；具体指定
specified,,adj. 特定的
specific,,adj. 具体的，特指的
specification,,n. 规格，详细说明书
specimen,,n. 标本，样品
speck,,n. 斑点
flyspeck,,n. 蝇粪留下的污点，污点
spectacle,,n. 奇观；展示，景象
spectacular,,adj. 引人入胜的，壮观的
spectacularly,,adv. 引人入胜地
spectator,,n. 参观者，观众
spectrum,,n. 谱，光谱
spectra,,n. 光谱
speculate,,v. 推测；沉思
speedy,,adj. 快的，迅速的
sphere,,n. 球体
spherical,,adj. 球的，球状的
hemisphere,,n. 半球
chromosphere,,n. 色球
magnetosphere,,n. 磁气圈
lithosphere,,n. [地]岩石圈
photosphere,,n. 光球
hydrosphere,,n. 水圈，水气，水界
ionosphere,,n. 电离层
spill,,vi. 溢出；n. 溢出，溅出
pill,,n. 药丸
spine,,n. 脊骨；书脊；刺
spinal,,adj. 脊骨的，脊髓的
spinal cord,,（词组）脊髓
spined,,adj. 有脊骨的，有脊柱的
spiny,,adj. 多刺的，刺状的
spinet,,n. 小型立式钢琴
spinach,,n. 菠菜
spinning,,adj. 旋转的
spiral,,adj. 螺旋形的，盘旋的；v. 盘旋
spiritual,,adj. 精神上的
splash,,v. 溅，泼
splendor,,n. 壮丽，辉煌
split,,v. 劈开，（使）裂开；分开
spoil,,v. 损坏；腐烂；v. 宠爱，溺爱
spoilage,,n. （食物等）变质，损坏
unspoiled,,adj. 未损坏的
despoiler,,n. 掠夺者
sponge,,n. 海绵
spontaneous,,adj. 自发的，自然产生的
spontaneously,,adv. 自然地，本能地
spontaneity,,n. 自然，自发
spoon,,n. 匙，勺子
spot,,n. 地点，场所；v. 发觉，发现
spotless,,adj. 没有污点的
spotlight,,v. 强调，突出     n. 重点
highlight,,vt. 使显著，突出；n. 最显著（重要）部分
sprawl,,vi. 散乱地延伸；vi. 四肢摊开着坐、卧或倒下；n. 扩展，蔓延
spray,,n. 喷雾，飞沫；vt. 向…喷射，喷
spring,,n. 泉；弹簧；v. 跳跃
spring up,,（词组）出现，产生
springtime,,n. 春天，春季
springwater,,n. 天然泉水
offspring,,n. (单复数同形)子孙，后代
mainspring,,n. (钟表的)主发条
sprout,,vi. 长出，萌芽
spur,,n. 踢马刺；vt. 刺激，鞭策
squarely,,adv. 坚实的，坚固地
squash,,n. 南瓜；v. 压碎，挤压；镇压
squeeze,,vt. 榨；挤进，塞进
squirrel,,n. 松鼠
squirt,,vi. 喷出，溅进
stable,,adj. 稳定的，相对固定的
stability,,n. 稳定性
stabilize,,vt. 使稳定，使坚固
stack,,vt. 堆积；n. 堆
staff,,n. 全体人员或职员
stagecoach,,n. 公共马车
coach,,n. 教练；n. 四轮大马车
stagger,,vi. 蹒跚，摇晃
staggering,,adj. 巨大的，惊人的
stagnant,,adj. 停滞的，迟钝的
stain,,n. 污点，瑕疵
stained,,adj. 污染的，玷污的
sustain,,vt. 支撑；维持，持续
staircase,,n. 楼梯
stalk,,vt. 隐伏跟踪（猎物）；n. 茎，柄，梗
stamina,,n. 体力，耐力
stand,,vt. 站立；忍受，容忍
stand in the way of,,（词组）挡住…的道路
withstand,,vt. 抵挡，经受住
standpoint,,n. 立场，观点
newsstand,,n. 报摊，杂志摊
standard,,n./adj. 标准（的）
standardize,,vt. 使符合标准，使标准化
standardized,,adj. 标准化的
standing,,adj. 固定的，常设的；n. 身分，名望
long-standing,,adj. 长期存在的
outstanding,,adj. 杰出的，显著的
stanza,,n. （诗）节，段
staple,,n. 主要产品，日常必需品；adj. 主要的，常用的；vt. 把…订起来
starch,,n. 淀粉；淀粉食物
stardom,,n. 明星的身份或地位
starfish,,n. 海星
stark,,adj. 光秃秃的；荒凉的
starve,,v. 挨饿
starvation,,n. 饥饿，饿死
stash,,vt. 藏或贮存于一秘密处所；n. 隐藏处
stately,,adj. 庄严的，堂皇的
stationary,,adj. 固定的；静止的
stationery,,n. 文具
statistics,,n. 统计学
statue,,n. 雕像
stature,,n. 身高，身材；声望，地位
status,,n. 状况；身份，地位
steadfast,,adj. 坚定的，坚信的
steady,,adj. 稳的，牢固的；adj. 持续的
steak,,n. (供煎，烤等的)肉，牛排
steep,,adj. 险峻的，陡峭的；v. 浸，泡；沉浸
steer,,v. 驾驶，掌舵
stellar,,adj. 星的，星球的
interstellar,,adj. 星际的
stem,,n. （植物的）茎；v. 来源于，基于 stem from
sterile,,adj. 贫瘠的；不育的；adj. 消过毒的
stern,,adj. 苛刻的，严格的；严厉的
stick,,n. 棍，棒；手杖；v. 粘住，粘贴；v. stick to 坚持
sticky,,adj. 粘的，粘性的
matchstick,,n. 火柴杆
yardstick,,n. <美> 码尺，准绳
stickpin,,n. 领带夹
stiff,,adj. 硬的，僵直的；adj. （态度、举止）拘谨的
stiffen,,vt. 使硬，使僵硬
stifle,,vt. 使窒息；扼杀，抑制
stimulate,,vt. 刺激，激励，激发
stimulation,,n. 激励，鼓舞，刺激
stimulus,,n. 刺激；刺激物
stimuli,,n. stimulus复数
stimulant,,n. 刺激物，兴奋剂
sting,,v. 刺；刺痛
stipend,,n. 薪贴；奖学金；养老金
stipulate,,vt. 约定，规定
stipulation,,n. 规定，条款
stitch,,v. 缝
stock car racing,,（词组）专业汽车比赛
stocky,,adj. (人或动物)矮而结实的，粗壮的
stonemason,,n. 石工，石匠
stout,,adj. 结实的，勇敢坚定的
strain,,n. 过度的疲劳，紧张；n. 血统；物种；vt. 过滤
constrain,,vt. 抑制，拘束
constraint,,n. 约束，强制
restraint,,n. 抑制，克制
unrestrained,,adj. 无限制的
strand,,n. 绳、线之一股
strap,,n. 带，皮带
strata,,n. 地层（复数）
stratum,,n. 地层（单数）；阶层
strengthen,,vt. 加强，巩固
strenuous,,adj. 费力的；艰辛的
strenuously,,adv. 奋发地，费力地
stretch,,v. 伸展，伸长
stride,,n. 大步，一跨步
strike,,n./v. 罢工，打击
striking,,adj. 醒目的，惊人的
strikingly,,adv. 醒目地，引人侧目地
string,,n. （乐器的）弦；细绳，带子
strings,,n. 弦乐器
stringent,,adj. 严厉的；adj. 缺钱的，银根紧的，周转困难的
strip,,vt. 剥夺；剥掉；n. 条，带
stripe,,n. 斑纹，条纹
strive,,vi. 努力，奋斗；力求
stroke,,n. （绘画等）一笔；一击
stubborn,,adj. 顽固的，固执的
stubbornness,,n. 倔强，顽强
studio,,n. 录音室；艺术家工作室
stumble,,vi. 绊倒
stunning,,adj. 令人惊叹的，极好的
stun,,vt. 使晕倒，打晕；使震惊
stunt,,n. 惊人表演，绝技；特技；vt. 阻碍…发育，妨碍…生长
sturdy,,adj. (人)强健的，结实的；(物)稳固的
stylized,,adj. 风格化的，程式化的
subduct,,v. 减去，除去
subject to,,（词组）服从
subjected,,adj. 服从的，隶属的
submarine,,n. 潜水艇，潜艇；adj. 水下的，海底的
submerge,,v. （使）沉没，淹没
submerged,,adj. 在水中的，淹没的
submit,,v. 服从；v. 提交，递交
subsequent,,adj. 随后的，后来的
subsequently,,adv. 随后
subside,,v. 平息，减退
subsidiary,,n. 支流；子公司
subsidize,,v. 补助，资助
subsidy,,n. 补助金，津贴
subsist,,vi. 生存，存在，供养
subsistence,,n. 生存；生计；存活
substantial,,adj. 相当的，可观的；adj. 坚固的
substantially,,adv. 相当多地，大大地
substantiate,,vt. 证实，加强
unsubstantiated,,adj. 未被证实的
substantive,,adj. 真实的，有实质的
substitute,,vt. 代替；n. 代替者，代替品
subterranean,,adj. 地下的，地表下的
subtle,,adj. 微妙的，细微的
subtract,,v. 减去   ~ from
subtraction,,n. 减少；n. 减法
subtractive,,adj. 减法的；负的
suburb,,n. 郊区
suburbanization,,n. 近郊化，郊区建造
suburbanite,,n. 郊区居民
subversive,,adj. 颠覆性的，破坏性的
successive,,adj. 连续的，相继的
succinct,,adj. 简明的，简洁的
succumb,,vi. 屈服，屈从
sue,,v. 向…请求，请愿；v. 提出诉讼，控告
pursue,,vt. 追赶，追踪；从事
tissue,,n. 薄的纱织品；薄纸，棉纸；[生]组织
sufficient,,adj. 足够的，充足的
insufficient,,adj. 不足的，不够的
suit,,vt. 适合，适应
suited,,adj. 适合的，匹配的
suitable,,adj. 适当的，相配的
suite,,n. 一批，一套，组
lawsuit,,n. 诉讼(尤指非刑事案件)
suitcase,,n. 手提箱，衣箱
summit,,n. 山顶，顶点
sumptuous,,adj. 奢侈的，华丽的
sunlight,,n. 日光，阳光
sunlit,,adj. 被日光照射了的，阳光照射的
sunshine,,n. 阳光
sunflower,,n. 向日葵
sunrise,,n. 日出
sunset,,n. 日落
sunburn,,n. 晒斑，晒黑
sundial,,n. (通过太阳知道时间的) 日规，日晷
sunglasses,,n. 太阳镜；墨镜
